,dataset_name,model_name,mean_test_accuracy,exp_params,tot_experiment,x_type,edge_type
1049,Cora,GNN,0.156,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1050,Cora,GNN,0.08,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1051,Cora,GNN,0.096,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1052,Cora,GNN,0.172,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1053,Cora,GNN,0.17,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1054,Cora,GNN,0.23,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1055,Cora,GNN,0.126,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1056,Cora,GNN,0.524,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1057,Cora,GNN,0.39,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1058,Cora,GNN,0.596,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1059,Cora,GNN,0.59,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1060,Cora,GNN,0.108,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1061,Cora,GNN,0.132,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1062,Cora,GNN,0.116,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1063,Cora,GNN,0.08,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1064,Cora,GNN,0.13,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1065,Cora,GNN,0.12,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1066,Cora,GNN,0.152,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1067,Cora,GNN,0.128,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1068,Cora,GNN,0.666,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1069,Cora,GNN,0.718,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1070,Cora,GNN,0.748,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1071,Cora,GNN,0.678,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1072,Cora,GNN,0.15,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1073,Cora,GNN,0.122,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1074,Cora,GNN,0.096,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1075,Cora,GNN,0.098,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1076,Cora,GNN,0.134,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1077,Cora,GNN,0.152,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1078,Cora,GNN,0.104,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1079,Cora,GNN,0.132,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 3, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1080,Cora,GNN,0.168,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1081,Cora,GNN,0.218,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1082,Cora,GNN,0.146,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1083,Cora,GNN,0.222,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1084,Cora,GNN,0.106,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1085,Cora,GNN,0.136,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1086,Cora,GNN,0.116,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1087,Cora,GNN,0.092,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1088,Cora,GNN,0.194,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1089,Cora,GNN,0.198,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1090,Cora,GNN,0.102,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1091,Cora,GNN,0.198,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1092,Cora,GNN,0.444,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1093,Cora,GNN,0.33,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1094,Cora,GNN,0.356,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1095,Cora,GNN,0.406,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1096,Cora,GNN,0.176,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1097,Cora,GNN,0.116,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1098,Cora,GNN,0.138,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1099,Cora,GNN,0.092,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1100,Cora,GNN,0.122,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1101,Cora,GNN,0.11,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1102,Cora,GNN,0.144,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1103,Cora,GNN,0.154,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1104,Cora,GNN,0.424,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1105,Cora,GNN,0.476,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1106,Cora,GNN,0.106,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1107,Cora,GNN,0.46,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1108,Cora,GNN,0.084,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1109,Cora,GNN,0.204,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1110,Cora,GNN,0.096,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1111,Cora,GNN,0.088,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1112,Cora,GNN,0.088,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1113,Cora,GNN,0.102,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1114,Cora,GNN,0.14,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1115,Cora,GNN,0.102,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1116,Cora,GNN,0.556,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1117,Cora,GNN,0.288,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1118,Cora,GNN,0.32,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1119,Cora,GNN,0.236,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1120,Cora,GNN,0.158,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1121,Cora,GNN,0.108,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1122,Cora,GNN,0.086,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1123,Cora,GNN,0.084,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1124,Cora,GNN,0.164,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1125,Cora,GNN,0.094,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1126,Cora,GNN,0.134,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1127,Cora,GNN,0.11,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1128,Cora,GNN,0.41,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1129,Cora,GNN,0.388,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1130,Cora,GNN,0.424,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1131,Cora,GNN,0.276,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1132,Cora,GNN,0.102,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1133,Cora,GNN,0.112,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1134,Cora,GNN,0.086,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1135,Cora,GNN,0.084,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1136,Cora,GNN,0.114,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1137,Cora,GNN,0.136,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1138,Cora,GNN,0.112,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1139,Cora,GNN,0.136,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1140,Cora,GNN,0.672,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1141,Cora,GNN,0.426,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1142,Cora,GNN,0.554,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1143,Cora,GNN,0.332,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1144,Cora,GNN,0.116,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1145,Cora,GNN,0.096,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1146,Cora,GNN,0.12,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1147,Cora,GNN,0.106,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1148,Cora,GNN,0.122,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1149,Cora,GNN,0.114,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1150,Cora,GNN,0.104,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1151,Cora,GNN,0.138,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1152,Cora,GNN,0.188,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1153,Cora,GNN,0.192,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1154,Cora,GNN,0.186,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1155,Cora,GNN,0.244,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1156,Cora,GNN,0.11,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1157,Cora,GNN,0.132,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1158,Cora,GNN,0.126,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1159,Cora,GNN,0.136,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1160,Cora,GNN,0.154,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1161,Cora,GNN,0.132,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 4, 'dropout': 0.2, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
