,dataset_name,model_name,mean_test_accuracy,exp_params,tot_experiment,x_type
126,Cora,GNN,0.19180000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
127,Cora,GNN,0.1244,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
128,Cora,GNN,0.10900000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
129,Cora,GNN,0.1286,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
130,Cora,GNN,0.18380000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
131,Cora,GNN,0.09280000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
132,Cora,GNN,0.137,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
133,Cora,GNN,0.1852,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
134,Cora,GNN,0.1008,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
135,Cora,GNN,0.11600000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
136,Cora,GNN,0.2028,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
137,Cora,GNN,0.19260000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
138,Cora,GNN,0.12159999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
139,Cora,GNN,0.15,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
140,Cora,GNN,0.2212,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
141,Cora,GNN,0.17320000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
142,Cora,GNN,0.17959999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
143,Cora,GNN,0.14640000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
144,Cora,GNN,0.131,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
145,Cora,GNN,0.19460000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
146,Cora,GNN,0.18580000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
147,Cora,GNN,0.1044,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
148,Cora,GNN,0.1332,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
149,Cora,GNN,0.151,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
150,Cora,GNN,0.125,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
151,Cora,GNN,0.1532,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
152,Cora,GNN,0.1574,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
153,Cora,GNN,0.1026,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
154,Cora,GNN,0.16160000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
155,Cora,GNN,0.1464,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
156,Cora,GNN,0.16260000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
157,Cora,GNN,0.13179999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
158,Cora,GNN,0.1474,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
159,Cora,GNN,0.13979999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
160,Cora,GNN,0.11779999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
161,Cora,GNN,0.1366,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
162,Cora,GNN,0.13279999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
163,Cora,GNN,0.1432,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
164,Cora,GNN,0.12919999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
165,Cora,GNN,0.20179999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
166,Cora,GNN,0.17019999999999996,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
167,Cora,GNN,0.1552,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
168,Cora,GNN,0.142,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
169,Cora,GNN,0.1116,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
170,Cora,GNN,0.1316,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
171,Cora,GNN,0.18660000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
172,Cora,GNN,0.1366,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
173,Cora,GNN,0.11180000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
174,Cora,GNN,0.15240000000000004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
175,Cora,GNN,0.13979999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
176,Cora,GNN,0.147,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
177,Cora,GNN,0.1576,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
178,Cora,GNN,0.101,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
179,Cora,GNN,0.15860000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
180,Cora,GNN,0.1476,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
181,Cora,GNN,0.1386,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
182,Cora,GNN,0.11039999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
183,Cora,GNN,0.1392,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
184,Cora,GNN,0.1564,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
185,Cora,GNN,0.1648,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
186,Cora,GNN,0.21639999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
187,Cora,GNN,0.1404,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
188,Cora,GNN,0.21939999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
189,Cora,GNN,0.13940000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
190,Cora,GNN,0.1386,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
191,Cora,GNN,0.13720000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
192,Cora,GNN,0.13520000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
193,Cora,GNN,0.11479999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
194,Cora,GNN,0.1312,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
195,Cora,GNN,0.0966,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
196,Cora,GNN,0.1072,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
197,Cora,GNN,0.15960000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
198,Cora,GNN,0.1412,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
199,Cora,GNN,0.1112,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
200,Cora,GNN,0.14340000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
201,Cora,GNN,0.1524,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
202,Cora,GNN,0.12160000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
203,Cora,GNN,0.1242,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
204,Cora,GNN,0.1538,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
205,Cora,GNN,0.19039999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
206,Cora,GNN,0.14240000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
207,Cora,GNN,0.1384,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
208,Cora,GNN,0.12060000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
209,Cora,GNN,0.1414,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
210,Cora,GNN,0.11279999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
211,Cora,GNN,0.15020000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
212,Cora,GNN,0.14740000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
213,Cora,GNN,0.128,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
214,Cora,GNN,0.18080000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
215,Cora,GNN,0.12340000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 5, 'num_layers': 4, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
216,Cora,GNN,0.16139999999999996,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
217,Cora,GNN,0.1494,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
218,Cora,GNN,0.10819999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
219,Cora,GNN,0.15639999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
220,Cora,GNN,0.1316,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
221,Cora,GNN,0.1238,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
222,Cora,GNN,0.1484,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
223,Cora,GNN,0.1672,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
224,Cora,GNN,0.14579999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
225,Cora,GNN,0.1594,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
226,Cora,GNN,0.158,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
227,Cora,GNN,0.199,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
228,Cora,GNN,0.16440000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
229,Cora,GNN,0.18739999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
230,Cora,GNN,0.21719999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
231,Cora,GNN,0.1568,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
232,Cora,GNN,0.22000000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
233,Cora,GNN,0.21180000000000004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
234,Cora,GNN,0.195,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
235,Cora,GNN,0.2552,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
236,Cora,GNN,0.39940000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
237,Cora,GNN,0.429,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
238,Cora,GNN,0.40519999999999995,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
239,Cora,GNN,0.4534000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
240,Cora,GNN,0.12020000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
241,Cora,GNN,0.1348,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
242,Cora,GNN,0.1682,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
243,Cora,GNN,0.12700000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
244,Cora,GNN,0.17019999999999996,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
245,Cora,GNN,0.1908,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
246,Cora,GNN,0.1328,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
247,Cora,GNN,0.1222,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
248,Cora,GNN,0.12440000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
249,Cora,GNN,0.17099999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
250,Cora,GNN,0.21860000000000004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 15, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
